year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,9,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",877,169,35.82,5.5,79.33,0.0,48.35,8,0,8276,2344,299,2779,0,2854
2024,9,AS,Alaska Airlines Network,SAT,"San Antonio, TX: San Antonio International",48,17,6.35,0.0,4.6,0.0,6.05,0,0,698,364,0,150,0,184
2024,9,AS,Alaska Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",30,3,1.0,0.0,0.0,0.0,2.0,0,0,210,164,0,0,0,46
2024,9,AS,Alaska Airlines Network,SCC,"Deadhorse, AK: Deadhorse Airport",46,2,0.0,0.78,0.22,0.0,1.0,0,0,56,0,21,6,0,29
2024,9,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",7225,1439,252.39,21.24,596.37,8.18,560.81,54,17,70485,18116,1564,20424,373,30008
2024,9,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",864,208,39.79,9.85,84.27,1.08,73.01,10,1,9088,1907,467,3142,20,3552
2024,9,AS,Alaska Airlines Network,SIT,"Sitka, AK: Sitka Rocky Gutierrez",120,20,5.38,0.0,6.92,0.0,7.69,0,0,926,316,0,250,0,360
2024,9,AS,Alaska Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",259,56,18.4,0.0,10.34,0.0,27.26,5,0,2610,1245,0,305,0,1060
2024,9,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",137,23,8.3,0.0,5.25,0.0,9.45,0,0,1045,401,0,131,0,513
2024,9,AS,Alaska Airlines Network,SMF,"Sacramento, CA: Sacramento International",171,45,14.47,0.0,9.64,0.0,20.88,2,0,1615,652,0,286,0,677
2024,9,AS,Alaska Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",347,30,9.1,0.0,13.54,0.0,7.36,5,1,906,358,0,335,0,213
2024,9,AS,Alaska Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",78,11,6.42,0.0,3.69,0.0,0.89,0,0,477,387,0,74,0,16
2024,9,AS,Alaska Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",60,6,3.0,0.0,0.0,0.0,3.0,0,0,252,198,0,0,0,54
2024,9,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",77,21,4.91,0.5,10.19,0.0,5.4,4,0,801,253,15,385,0,148
2024,9,AS,Alaska Airlines Network,TUS,"Tucson, AZ: Tucson International",30,7,0.03,0.0,3.29,0.0,3.68,0,0,232,1,0,100,0,131
2024,9,AS,Alaska Airlines Network,WRG,"Wrangell, AK: Wrangell Airport",60,8,1.0,0.0,3.38,0.0,3.63,1,0,358,23,0,77,0,258
2024,9,AS,Alaska Airlines Network,YAK,"Yakutat, AK: Yakutat Airport",60,14,1.62,0.0,3.02,0.0,9.36,0,0,575,39,0,87,0,449
2024,9,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30,3,1.93,0.0,1.07,0.0,0.0,0,0,106,63,0,43,0,0
2024,9,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",158,12,3.9,3.0,3.48,0.0,1.61,0,1,1031,450,155,207,0,219
2024,9,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",53,9,5.75,0.0,1.57,0.0,1.68,0,0,572,339,0,99,0,134
2024,9,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",276,57,26.27,0.98,18.84,0.0,10.91,0,1,3588,1981,40,657,0,910
2024,9,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",60,7,4.26,0.0,2.71,0.0,0.02,0,0,576,241,0,329,0,6
2024,9,B6,JetBlue Airways,AVL,"Asheville, NC: Asheville Regional",3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2024,9,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",169,33,18.87,2.12,4.65,0.0,7.36,1,0,2424,1522,101,213,0,588
2024,9,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",140,26,13.15,0.0,6.53,0.0,6.32,0,2,1555,761,0,308,0,486
2024,9,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3493,734,178.71,5.99,363.05,0.0,186.25,14,5,55847,22425,609,17732,0,15081
2024,9,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",93,15,7.53,1.0,1.87,0.0,4.61,0,0,1213,944,19,56,0,194
2024,9,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",286,58,28.1,0.4,14.32,0.0,15.18,0,0,3315,1693,20,581,0,1021
2024,9,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",30,7,3.6,0.0,3.03,0.0,0.37,0,0,309,167,0,131,0,11
2024,9,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2024,9,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",157,33,21.84,0.0,7.48,0.0,3.68,0,0,1757,1395,0,230,0,132
2024,9,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",61,7,4.99,0.0,0.3,0.0,1.71,0,0,289,170,0,11,0,108
2024,9,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",54,11,5.25,0.0,1.17,0.0,4.58,1,0,577,272,0,123,0,182
2024,9,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",663,93,39.18,2.97,23.49,0.0,27.35,1,2,4945,2094,185,912,0,1754
2024,9,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",121,22,13.19,0.0,3.67,0.0,5.15,0,0,1200,760,0,140,0,300
2024,9,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30,10,5.44,0.0,4.36,0.0,0.2,0,0,692,578,0,97,0,17
2024,9,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",79,19,10.87,0.0,0.97,0.0,7.16,0,0,1240,710,0,42,0,488
2024,9,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",375,65,22.48,4.06,23.12,0.0,15.34,2,3,4281,1743,370,870,0,1298
2024,9,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1261,242,98.79,0.88,83.49,0.0,58.84,2,11,15151,7469,71,3058,0,4553
2024,9,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",450,58,27.39,2.55,10.98,0.26,16.82,3,1,6603,4180,233,409,44,1737
2024,9,B6,JetBlue Airways,HYA,"Hyannis, MA: Cape Cod Gateway",3,1,0.27,0.0,0.06,0.0,0.67,0,0,70,19,0,4,0,47
2024,9,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",60,10,4.3,0.0,5.7,0.0,0.0,0,0,522,315,0,207,0,0
2024,9,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",183,40,14.56,1.98,16.14,0.0,7.32,0,0,3656,1104,1370,745,0,437
2024,9,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",2890,513,224.62,4.49,120.78,1.46,161.65,13,7,39411,21791,251,4224,56,13089
2024,9,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",274,11,4.91,0.0,4.51,0.0,1.58,0,0,546,307,0,160,0,79
2024,9,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",684,79,40.86,0.96,26.0,0.61,10.57,0,1,4036,2410,38,955,28,605
2024,9,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",751,131,57.68,6.75,29.97,0.0,36.59,2,5,10243,4345,1370,1339,0,3189
2024,9,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1196,169,67.02,0.77,47.73,0.0,53.48,0,7,10291,4448,53,1498,0,4292
2024,9,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",79,16,8.92,0.0,4.46,0.0,2.62,0,0,932,512,0,179,0,241
2024,9,B6,JetBlue Airways,MKE,"Milwaukee, WI: General Mitchell International",46,11,8.7,0.0,1.14,0.0,1.16,0,0,850,753,0,52,0,45
2024,9,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",30,5,3.18,0.0,0.72,0.0,1.1,0,0,159,74,0,28,0,57
2024,9,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",76,16,7.07,0.0,7.93,0.0,1.0,3,0,754,541,0,195,0,18
2024,9,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",54,5,3.76,0.0,0.32,0.0,0.92,0,0,524,435,0,29,0,60
2024,9,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",30,3,1.33,0.0,1.67,0.0,0.0,0,0,183,101,0,82,0,0
2024,9,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",115,18,7.86,0.0,4.9,0.0,5.24,0,0,863,455,0,165,0,243
2024,9,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",42,4,2.87,0.0,1.0,0.0,0.13,0,1,200,183,0,15,0,2
2024,9,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",501,105,46.94,0.0,42.89,0.0,15.17,0,2,7223,4274,0,1570,0,1379
2024,9,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",30,6,3.05,0.0,0.35,0.0,2.6,0,0,562,370,0,28,0,164
2024,9,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",109,20,7.23,0.0,5.91,0.0,6.86,0,0,1117,375,0,238,0,504
2024,9,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",60,5,2.0,0.0,0.0,1.0,2.0,0,0,305,224,0,0,16,65
2024,9,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",112,22,12.38,0.0,2.1,0.0,7.52,0,0,1404,928,0,55,0,421
2024,9,B6,JetBlue Airways,PQI,"Presque Isle/Houlton, ME: Presque Isle International",26,7,3.83,0.0,0.18,0.0,2.99,0,0,400,151,0,14,0,235
2024,9,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",40,13,6.8,0.0,3.9,0.0,2.3,0,0,830,406,0,173,0,251
2024,9,B6,JetBlue Airways,PVD,"Providence, RI: Rhode Island Tf Green International",83,16,4.26,0.17,5.15,0.0,6.43,0,0,788,281,7,144,0,356
2024,9,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",62,13,5.54,0.0,3.28,0.0,4.18,0,1,1024,458,0,147,0,419
2024,9,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",277,68,32.32,2.39,15.27,0.0,18.03,0,0,4715,2305,384,538,0,1488
2024,9,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",147,36,14.97,0.68,5.85,0.0,14.5,0,0,1961,797,64,216,0,884
2024,9,B6,JetBlue Airways,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",87,24,13.26,1.0,3.55,0.0,6.19,0,0,1989,1410,16,102,0,461
2024,9,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",250,36,14.68,1.0,13.76,0.0,6.57,10,2,1755,742,162,453,0,398
2024,9,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",135,29,9.92,3.66,13.66,0.0,1.77,0,1,1212,483,131,534,0,64
2024,9,B6,JetBlue Airways,SAT,"San Antonio, TX: San Antonio International",42,6,3.04,0.0,2.96,0.0,0.0,0,0,210,133,0,77,0,0
2024,9,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",83,3,1.42,0.0,1.05,0.0,0.53,0,0,115,51,0,38,0,26
2024,9,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",63,5,3.26,0.71,0.61,0.0,0.42,0,0,236,145,17,36,0,38
2024,9,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",355,52,24.9,1.0,16.69,0.0,9.4,0,1,3042,1777,57,572,0,636
2024,9,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",3,1,0.0,0.0,1.0,0.0,0.0,0,0,22,0,0,22,0,0
2024,9,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",627,111,56.67,5.47,19.34,0.0,29.51,3,1,10298,5378,441,1530,0,2949
2024,9,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",90,13,6.9,0.0,5.78,0.0,0.32,0,0,778,560,0,211,0,7
2024,9,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",33,7,4.36,0.0,0.45,0.0,2.19,0,0,591,426,0,39,0,126
2024,9,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",30,8,4.57,0.0,2.75,0.0,0.68,1,0,581,409,0,124,0,48
2024,9,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",49,9,6.13,0.0,1.06,0.0,1.81,1,0,902,573,0,116,0,213
2024,9,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",117,26,14.17,0.0,7.89,0.0,3.94,0,1,1795,1243,0,347,0,205
2024,9,B6,JetBlue Airways,TLH,"Tallahassee, FL: Tallahassee International",30,2,1.91,0.0,0.09,0.0,0.0,2,0,87,81,0,6,0,0
2024,9,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",351,64,35.57,6.39,6.87,0.0,15.17,17,5,5784,3145,921,304,0,1414
2024,9,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",133,24,13.54,0.0,5.75,0.0,4.71,0,0,1061,648,0,189,0,224
2024,9,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",111,17,6.77,1.88,1.08,0.0,7.28,0,0,860,398,129,39,0,294
2024,9,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",234,27,11.71,0.0,10.13,0.0,5.15,0,0,1073,580,0,298,0,195
2024,9,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19151,2429,709.98,122.72,690.9,0.68,904.72,101,30,163868,68972,12036,26112,32,56716
2024,9,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",31,4,1.79,0.0,2.21,0.0,0.0,0,0,279,62,0,217,0,0
2024,9,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",976,171,78.83,2.18,49.85,0.84,39.3,1,2,10217,5836,600,1705,69,2007
2024,9,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",211,27,15.78,0.89,5.71,0.0,4.62,24,3,2809,1329,97,1096,0,287
2024,9,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",372,49,21.16,1.13,8.78,0.0,17.93,0,0,2440,1091,90,235,0,1024
2024,9,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",245,31,20.94,1.16,3.74,0.0,5.16,0,0,1747,1072,49,147,0,479
2024,9,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",62,7,5.36,0.0,0.07,0.0,1.57,0,0,243,178,0,1,0,64
2024,9,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",53,6,4.24,0.0,0.0,0.0,1.76,0,0,359,281,0,0,0,78
2024,9,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",732,69,33.04,0.51,16.35,0.0,19.1,0,3,3186,1672,31,607,0,876
2024,9,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",239,23,13.33,0.0,2.71,0.0,6.96,0,0,1106,622,0,75,0,409
2024,9,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2211,399,111.84,11.36,168.76,0.55,106.48,10,3,27572,9383,1716,8590,22,7861
2024,9,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",91,17,7.05,1.16,3.54,0.0,5.25,1,0,1905,531,682,140,0,552
2024,9,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",38,5,3.75,0.0,1.25,0.0,0.0,0,0,215,186,0,29,0,0
2024,9,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",189,23,13.05,0.39,3.21,0.0,6.34,0,1,976,627,14,80,0,255
2024,9,DL,Delta Air Lines Network,BUR,"Burbank, CA: Bob Hope",60,12,6.24,1.0,2.34,0.0,2.41,0,1,1428,1068,28,147,0,185
2024,9,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",454,69,37.4,4.78,14.16,0.0,12.66,0,1,3283,2000,260,453,0,570
2024,9,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",156,9,5.39,0.93,1.75,0.0,0.94,0,0,481,237,76,57,0,111
2024,9,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",118,15,8.18,0.22,0.71,0.0,5.89,0,0,1008,520,22,26,0,440
2024,9,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",118,11,5.38,0.2,1.48,0.0,3.94,1,0,646,220,22,134,0,270
2024,9,DL,Delta Air Lines Network,CHO,"Charlottesville, VA: Charlottesville Albemarle",30,2,0.19,1.0,0.38,0.0,0.44,0,0,679,3,663,6,0,7
2024,9,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",359,40,18.97,3.11,9.12,0.0,8.79,0,2,1806,941,227,242,0,396
2024,9,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",30,4,3.6,0.0,0.4,0.0,0.0,0,0,191,169,0,22,0,0
2024,9,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",279,29,20.2,0.24,2.98,0.0,5.59,0,0,1904,1626,8,122,0,148
2024,9,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",563,93,32.82,3.61,31.6,0.0,24.97,3,0,5056,2036,144,1106,0,1770
2024,9,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",317,45,26.01,1.04,8.81,0.0,9.14,0,0,3189,2587,17,255,0,330
2024,9,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",54,8,4.25,0.0,2.25,0.0,1.5,0,0,295,169,0,63,0,63
2024,9,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",614,88,41.07,1.43,18.81,0.0,26.68,2,2,5817,3383,130,711,0,1593
2024,9,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",114,15,9.19,0.29,2.55,0.0,2.96,1,0,609,247,21,190,0,151
2024,9,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",169,27,18.08,0.02,4.82,0.0,4.08,0,0,2406,1849,3,218,0,336
2024,9,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",108,8,4.53,0.18,0.47,0.0,2.82,0,0,330,167,12,12,0,139
2024,9,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",741,108,45.81,0.82,38.82,0.0,22.55,0,4,3760,1643,44,1127,0,946
2024,9,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1003,145,70.88,1.68,48.41,0.0,24.03,0,2,7866,4836,64,1560,0,1406
2024,9,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1044,162,65.2,3.69,58.57,0.0,34.54,0,0,8626,4501,215,1880,0,2030
2024,9,DL,Delta Air Lines Network,DLH,"Duluth, MN: Duluth International",8,2,1.95,0.0,0.05,0.0,0.0,0,0,68,67,0,1,0,0
2024,9,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",108,14,10.45,0.0,2.05,0.0,1.51,0,0,626,521,0,60,0,45
2024,9,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4760,522,172.56,15.67,121.84,1.83,210.1,12,1,36586,16653,1617,3420,81,14815
2024,9,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",205,24,9.66,1.82,4.76,0.0,7.75,4,1,1354,537,150,166,0,501
2024,9,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",58,15,5.98,0.0,5.8,0.0,3.23,0,0,524,269,0,164,0,91
2024,9,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",560,94,37.39,0.35,39.2,0.0,17.06,0,7,6007,3010,13,2075,0,909
2024,9,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",120,14,7.51,0.0,2.57,0.0,3.92,6,0,487,313,0,69,0,105
2024,9,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",68,11,5.83,0.0,3.17,0.0,2.0,0,0,574,427,0,76,0,71
2024,9,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",60,7,6.0,0.0,0.0,0.0,1.0,0,0,251,221,0,0,0,30
2024,9,DL,Delta Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",30,8,4.43,0.0,3.57,0.0,0.0,0,0,258,156,0,102,0,0
2024,9,DL,Delta Air Lines Network,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",7,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2024,9,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",67,7,3.8,0.0,1.25,0.0,1.95,0,0,517,281,0,21,0,215
2024,9,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",887,154,65.71,2.84,54.29,0.0,31.16,0,7,8041,3887,169,2065,0,1920
2024,9,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",60,6,3.55,0.0,0.95,0.0,1.5,0,0,248,194,0,20,0,34
2024,9,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",269,22,15.17,0.0,4.4,0.0,2.43,0,1,1992,1831,0,104,0,57
2024,9,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",140,18,9.43,0.0,1.36,0.0,7.2,3,2,981,508,0,50,0,423
2024,9,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",111,10,4.96,0.54,1.53,0.0,2.97,1,0,1743,705,70,598,0,370
2024,9,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",30,4,3.0,0.0,0.0,0.0,1.0,0,0,629,610,0,0,0,19
2024,9,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",213,29,17.24,0.91,3.22,0.0,7.63,0,0,1179,739,67,61,0,312
2024,9,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",213,29,14.58,0.58,6.26,0.0,7.58,0,0,1311,729,26,156,0,400
2024,9,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",218,29,15.94,1.65,4.35,0.0,7.07,3,0,2648,2013,87,203,0,345
2024,9,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",287,49,24.94,0.0,19.17,1.0,3.89,1,0,4225,3461,0,590,48,126
2024,9,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",140,18,9.56,1.71,2.52,0.0,4.21,0,0,971,580,87,91,0,213
2024,9,DL,Delta Air Lines Network,HPN,"White Plains, NY: Westchester County",60,7,2.87,0.0,1.7,0.0,2.42,0,0,298,97,0,47,0,154
2024,9,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",190,25,14.85,1.26,2.36,0.0,6.53,0,0,1320,810,32,131,0,347
2024,9,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",272,35,17.76,2.0,5.86,0.0,9.38,1,1,3106,1848,545,182,0,531
2024,9,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",667,100,60.04,0.73,21.08,0.78,17.37,0,1,5402,3538,60,664,43,1097
2024,9,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",84,14,8.1,0.31,2.3,0.0,3.3,0,0,631,334,30,60,0,207
2024,9,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",81,10,5.08,0.0,2.36,0.0,2.56,0,1,597,360,0,118,0,119
2024,9,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",401,60,36.7,1.03,9.0,0.0,13.27,0,1,3035,1757,309,295,0,674
2024,9,DL,Delta Air Lines Network,JAC,"Jackson, WY: Jackson Hole",114,16,9.83,1.33,0.29,0.0,4.56,0,1,943,657,68,25,0,193
2024,9,DL,Delta Air Lines Network,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",160,18,8.08,1.94,2.51,0.0,5.47,0,0,1085,613,203,80,0,189
2024,9,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",465,57,31.18,1.86,10.92,0.0,13.04,11,1,2665,1548,91,426,0,600
2024,9,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2539,351,121.39,6.34,125.2,0.0,98.06,8,3,24465,12329,296,4342,0,7498
2024,9,DL,Delta Air Lines Network,JNU,"Juneau, AK: Juneau International",30,4,0.0,1.0,2.0,0.0,1.0,0,0,829,0,739,35,0,55
2024,9,DL,Delta Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60,11,5.66,0.0,3.08,0.0,2.26,0,0,592,366,0,72,0,154
2024,9,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1340,250,79.02,2.41,121.44,0.0,47.13,0,1,12665,4882,275,5306,0,2202
2024,9,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3063,414,192.46,7.96,113.83,1.84,97.91,6,2,25203,14591,833,3215,147,6417
2024,9,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",190,32,20.14,0.7,3.9,0.0,7.26,3,2,1459,938,39,119,0,363
2024,9,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2355,258,108.77,12.96,55.96,1.51,78.8,12,10,13340,6463,540,1527,67,4743
2024,9,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",50,9,5.89,1.0,2.11,0.0,0.0,0,0,537,461,32,44,0,0
2024,9,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",60,5,3.33,0.0,0.0,0.0,1.67,0,0,218,175,0,0,0,43
2024,9,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",167,24,10.26,1.57,2.85,0.0,9.32,0,0,1271,511,127,81,0,552
2024,9,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",700,92,55.49,2.13,18.5,0.0,15.88,0,0,5472,3861,230,672,0,709
2024,9,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1596,277,118.52,3.62,94.36,0.0,60.49,0,2,13833,6917,278,3250,0,3388
2024,9,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",81,9,4.68,0.27,1.61,0.0,2.44,0,2,458,301,13,66,0,78
